movieId,title,adult,homepage,original_language,overview,release_date,runtime,length
1441,Rollover,False,missing,en,An Arab oil organization devises a plan to wreck the world economy in order to cause anarchy and chaos.,1981-10-11,116.0,116.0
418,Saturday the 14th,False,missing,en,"Primarily a spoof of the Friday the 13th series, but also takes shots at several other horror films. After his family moves to a new house, a young boy discovers a mysterious book describing the curse hanging over the date of Saturday the 14th. Opening the book releases a band of monsters into the house, and the family must join together to save themselves and their neighborhood",1981-10-30,75.0,75.0
6794,Scanners,False,missing,en,"Darryl Revok is the most powerful of all the scanners, and is the head of the underground scanner movement for world domination. Scanners have great psychic power, strong enough to control minds; they can inflict enormous pain/damage on their victims. Doctor Paul Ruth finds a scanner that Revok hasn't, and converts him to their cause - to destroy the underground movement.",1981-01-14,103.0,103.0
3213,Sharky's Machine,False,missing,en,"Sharky gets busted back to working vice, where he happens upon a scandalous conspiracy involving a local politician. Accompanied by an all-star jazz soundtrack, Sharky's new ""machine"" gathers evidence while Sharky falls in love with a woman he has never met.",1981-12-18,122.0,122.0
26812,Shock Treatment,False,http://www.rockyhorror.com/shocktreatment/,en,Janet and Brad become contestants on a game show... but wind up as captives instead.,1981-10-30,94.0,94.0
6822,Do You Remember Dolly Bell?,False,missing,bs,"A young man grows up in Sarajevo in the 1960s, under the shadow of his good, but ailing father, and gets attracted by the world of small-time criminals.",1981-09-02,107.0,107.0
26810,So Fine,False,missing,en,"While trying to get his father out of a financial jam, a man comes up with an idea that turns into an unexpected overnight financial fashion success - the bottomless pants.",1981-09-25,90.0,90.0
346,Cabbage Soup,False,missing,fr,2 buddy farmers are visited by aliens who like their domestic cabbage soup.,1981-12-02,98.0,98.0
26809,Southern Comfort,False,missing,en,"A squad of National Guards on an isolated weekend exercise in the Louisiana swamp must fight for their lives when they anger local Cajuns by stealing their canoes. Without live ammunition and in a strange country, their experience begins to mirror the Vietnam experience.",1981-09-25,105.0,105.0
446,Sphinx,False,missing,en,"Egyptologist Erica Baron finds more than she bargained for during her long-planned trip to The Land of the Pharoahs - murder, theft, betrayal, love, and a mummy's curse!",1981-02-11,118.0,118.0
1215,Tales of Ordinary Madness,False,missing,it,Poet/lecturer Charles Serking awakens from his alcoholic haze long enough to take a bus back to L.A. and plunge into an orgy of drink and sexual depravity.,1981-09-11,101.0,101.0
8254,Student Bodies,False,missing,en,"Director Mickey Rose's zany send-up of teen slasher flicks features a maniacal psycho known as the Breather (played by Jerry Belson), who stalks –and murders– promiscuous students at a suburban high school. The fanatical killer's unusual weapons include paper clips, blackboard erasers and eggplants. Kristen Riter, Matthew Goldsby, Joe Flood, Kevin Mannis and Sara Eckhardt head the cast.",1981-08-07,86.0,86.0
415,Take This Job and Shove It,False,missing,en,A junior executive is ordered to boost output in the hometown brewery where his old friends work.,1981-04-24,100.0,100.0
2071,"Tarzan, the Ape Man",False,missing,en,"The Tarzan story from Jane's point of view. Jane Parker visits her father in Africa where she joins him on an expedition. A couple of brief encounters with Tarzan establish a (sexual) bond between her and Tarzan. When the expedition is captured by savages, Tarzan comes to the rescue",1981-08-07,107.0,107.0
1440,Tattoo,False,missing,en,"Karl Kinsky, an unbalanced tattoo artist, becomes obsessed with Maddy, a model he meets when he is hired to body-paint several women for a photo shoot, making the women look like they have large tattoos. As Kinsky grows more obsessed with Maddy, he becomes increasingly determined that Maddy should bear his ""mark"" -- forever.",1981-10-09,103.0,103.0
1325,They All Laughed,False,missing,en,"A mad cap private-eye caper about a team of detectives who are following, and are being followed by, a group of beautiful women.",1981-01-01,115.0,115.0
3250,Thief,False,missing,en,"Frank is an expert professional safecracker, specialized in high-profile diamond heists. He plans to use his ill-gotten income to retire from crime and build a nice life for himself complete with a home, wife and kids. To accelerate the process, he signs on with a top gangster for a big score.",1981-03-27,122.0,122.0
412,This Is Elvis,False,missing,en,"Though several actors portray Elvis Presley at different stages of his life, this documentary is comprised mostly of actual performance footage and interviews with Elvis, his fans and those close to him. This biographical docu-drama features rare footage of Elvis and dramatically recreated scenes from Elvis' life.",1981-04-04,144.0,144.0
5076,True Confessions,False,missing,en,A cop clashes with his priest brother while investigating the brutal murder of a young prostitute,1981-09-25,108.0,108.0
410,Revolution #9,False,http://www.timmccannfilm.com/filmpages/rev9.html,en,"A handsome and successful young man with a lovely fiancée (Adrienne Shelly), James Jackson (Michael Risley) seems to have everything going for him, but his life begins to unravel when he develops an acute sense of paranoia. At first, he notices little things at his office that he takes as signs that people are out to get him, but soon things escalate, with Jackson convinced that a perfume ad on television holds sinister messages aimed at him. Is Jackson losing his mind, or are the threats real?",2002-11-15,90.0,90.0
6722,Better Housekeeping,False,missing,en,Follows the escalation of hostilities between an action doll collectibles salesman and his forklift-driving wife.,2000-11-11,90.0,90.0
6261,Die Another Day,False,http://www.mgm.com/view/movie/232/Die-Another-Day/,en,"Bond takes on a North Korean leader who undergoes DNA replacement procedures that allow him to assume different identities. American agent, Jinx Johnson assists Bond in his attempt to thwart the villain's plans to exploit a satellite that is powered by solar energy.",2002-11-17,133.0,133.0
3810,The Emperor's Club,False,missing,en,"William Hundert is a passionate and principled Classics professor who finds his tightly-controlled world shaken and inexorably altered when a new student, Sedgewick Bell, walks into his classroom. What begins as a fierce battle of wills gives way to a close student-teacher relationship, but results in a life lesson for Hundert that will still haunt him a quarter of a century later.",2002-11-22,108.0,108.0
3263,Friday After Next,False,missing,en,Craig and Day Day have finally moved out of their parents houses and into their own crib. The cousins work nights at a local mall as security guards. When their house is robbed on Christmas Eve they team up to track him down.,2002-11-22,85.0,85.0
3253,Personal Velocity,False,missing,en,Three women's escapes from their afflicted lives. Each struggles to flee from the men who confine their personal freedom.,2002-01-01,86.0,86.0
5023,The Quiet American,False,missing,en,"A stylish political thriller where love and war collide in Southeast Asia. Set in early 1950s Vietnam, a young American becomes entangled in a dangerous love triangle when he falls for the beautiful mistress of a British journalist. As war is waged around them, these three only sink deeper into a world of drugs, passion, and betrayal where nothing is as it seems.",2002-11-22,101.0,101.0
26797,Smokers Only,False,missing,es,"A suicidal young singer named Reni (Cecilia Bengolea) is about to get kicked out of her band when she meets a male gigolo, Andres (Leonardo Brezicki), at an ATM after he picks her pocket. They begin an affair, and she decides to become a hooker so she can spend more time with her newfound love. Suicide's beginning to look good! Filmed in Buenos Aires.",2002-06-12,91.0,91.0
109249,Talk to Her,False,missing,es,Two men share an odd friendship while they care for two women who are both in deep comas.,2002-03-14,112.0,112.0
4354,Eight Crazy Nights,False,missing,en,"Adam Sandler invites you to share some holiday cheer in the new, no-holds-barred musical comedy Adam Sandler's 8 Crazy Nights. Davey Stone, a 33-year old party animal, finds himself in trouble with the law after his wild ways go too far.",2002-11-27,76.0,76.0
2808,Extreme Ops,False,missing,en,"While filming an advertisement, some extreme sports enthusiasts unwittingly stop a group of terrorists.",2002-11-27,93.0,93.0
1266,Solaris,False,missing,en,"Upon arrival at the space station orbiting an ocean world called Solaris a psychologist discovers that the commander of an expedition to the planet has died mysteriously. Other strange events soon start happening as well, such as the appearance of old acquaintances of the crew, including some who are dead.",2002-11-27,99.0,99.0
1385,Treasure Planet,False,missing,en,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms. But, soon, Jim realizes Silver is a pirate intent on mutiny!",2002-11-26,95.0,95.0
3262,They,False,missing,en,"After witnessing a horrific and traumatic event, Julia Lund, a graduate student in psychology, gradually comes to the realization that everything which scared her as a child could be real. And what's worse, it might be coming back to get her..",2002-11-01,89.0,89.0
70946,Chopper Chicks in Zombietown,False,missing,en,"Riding around on their motorbikes, a gang of tough women bikers are the only thing that stands between a crowd of zombies, which have been accidentally let out of their secure cave, and those still alive in the town.",1989-04-05,86.0,86.0
2253,What to Do in Case of Fire?,False,http://www.sonypictures.de/filme/was-tun-wenns-brennt/,de,"What To Do In Case of Fire? tells the humorous and touching story of six former creative anarchists who lived as house squatters in Berlin during its heyday in the 80s when Berlin was still an island in the middle of the former eastern Germany. At the end of the 80s they went their separate ways with the exception of Tim and Hotte, who have remained true to their ideals and continue to fight the issues they did as a group. In 2000, with Berlin as Germany's new capital, an event happens forcing the group out of existential reason to reunite and, ultimately, come to grips with the reason they separated 12 years ago.",2001-11-01,101.0,101.0
34364,I Love You Too,False,missing,nl,"While camping in France, Eric and Eddy fall in with two women. Eric talks to Silke, a Ugandan studying medicine in Holland. She tells him about her life and asks about the book he's writing: it's the story of his love affair with Reza. He tells her the story and we see it in flashbacks: Reza explodes into his boring life, she's unpredictable and their relationship becomes intense.",2001-02-15,99.0,99.0
1570,Another You,False,missing,en,"George has been in a mental hospital for 3 years and is finally ready to go out into the real world again. Eddie Dash, a dedicated con-man, is supposed to keep him out of trouble, but when people begin to recognize George as the missing millionaire Abe, Eddie wants to take advantage of the situation.",1991-07-26,94.0,94.0
1188,Brother,False,http://brat2.film.ru/brat1.asp,ru,"Danila goes to his older brother to start a new life in Petersburg. His brother is a gangster and a killer, and he puts Danila into this criminal world asking him to kill someone.",1997-01-01,96.0,96.0
6468,A Cruel Romance,False,missing,ru,"Cinematographic adaptation of classical Russian play ""Dowry-less"" by A. Ostrovsky. Noble but poor widow seeks to arrange marriage for her three daughters. She maintains ""open house"" or provincial form of salon hoping to attract gentlemen well-off enough to marry for love to a dowry-less.",1984-06-06,142.0,142.0
6423,Elling,False,missing,en,"When his mother, who has sheltered him his entire 40 years, dies, Elling, a sensitive, would-be poet, is sent to live in a state institution. There he meets Kjell Bjarne, a gentle giant and female-obsessed virgin in his 40s. After two years, the men are released and provided with a state-funded apartment and stipend with the hope they will be able to live on their own.",2001-03-16,89.0,89.0
3268,I Spit on Your Grave,False,missing,en,"An aspiring writer is repeatedly gang-raped, humiliated, and left for dead by four men whom she systematically hunts down to seek revenge.",1978-11-02,101.0,101.0
3669,The Island at the Top of the World,False,missing,en,"A Victorian gentleman hopes to find his long-lost son, who vanished whilst searching for a mysterious Viking community in a volcanic valley somewhere in uncharted Arctic regions. The gentleman puts together an expedition team to go on the search, but when they reach their destination they must escape from some Viking descendants who will kill to keep their existence a secret.",1974-01-01,93.0,93.0
1396,The Last Seduction,False,missing,en,"Looking to escape her unhappy marriage, villainous femme fatale Bridget Gregory (Linda Fiorentino) convinces her husband, Clay (Bill Pullman), to sell cocaine, then steals the profits and runs out on him. She stops in a small town en route to Chicago, where she ensnares her next conquest, insurance man Mike Swale (Peter Berg). After getting a job at his insurance company, Bridget convinces Mike to run a scam -- but things take a deadly turn when she recruits him to help get rid of her husband.",1994-05-26,110.0,110.0
3709,The Last Seduction II,False,missing,en,Femme fatal/con artist Bridget Gregory travels to Barcelona and targets another businessman to scam him of his money while a relentless private investigator tries to track her down.,1999-06-08,96.0,96.0
3247,Making Contact,False,missing,en,"A nine year old boy named Joey, who after the tragic death of his father, begins to experience psychic powers such as allowing him to move inanimate objects with his mind, set things on fire, and even communicate with his dead father. However, not everything is good for Joey as his newly gained powers accidentally awake an evil supernatural force that is contained inside the body of an old ventriloquist's dummy that Joey found in an abandoned house. The supernatural Dummy shows similar powers to Joey's, and soon he puts the lives of everyone near Joey in danger as the evil Dummy has dark plans for Joey's special powers.",1985-11-21,94.0,94.0
3261,New Waterford Girl,False,missing,en,"A gifted teenager, dreaming of life beyond her small town, becomes inspired when a 15-year-old girl from New York moves in next door.",1999-01-01,97.0,97.0
3274,The Noah's Ark Principle,False,missing,de,"The year is 1997, and World Peace seems to have come, with most classic weapons of mass destruction having been abandoned. However, orbiting the Earth there is the European/American space station FLORIDA ARKLAB, capable of controlling the weather at any location on the planet underneath. A civil project by nature, it might be abused as an offensive weapon, since it could deliver devastation to any potential adversary simply by creating natural disasters such as storms and floods. No wonder the space station soon becomes the central point in rising political tensions between East and West, next stop World War 3 (as indicated by the tagline ""The end of our future has already begun""). We follow the main protagonist Billy Hayes, an astronaut aboard the station, as he wades through a plot of secrecy and sabotage trying to tell friend from foe in the process.",1984-02-24,100.0,100.0
2582,The Sword and the Sorcerer,False,missing,en,A mercenary with a three-bladed sword rediscovers his royal heritage when he is recruited to help a princess foil a brutal tyrant and a powerful sorcerer's plans to conquer the land.,1982-04-01,100.0,100.0
26791,Zulu,False,missing,en,"In 1879, during the Zulu wars, man of the people Lt. John Chard (Stanley Baker) and snooty Lt Gonville Bromhead (Michael Caine) were in charge of defending the isolated Natal outpost of Rorke's Drift from tribal hordes, holding out during an Alamo-like siege until they are overwhelmed, losing the battle, but going down in history as heroes. 150 soldiers defended a supply station against some 4000 Zulus, aided by the Martini-Henry rifle ""with some guts behind it"".  In the hundred years since the Victoria Cross was created for valour and extreme courage beyond that normally expected of the British soldier in face of the enemy only 1344 have been awarded. Eleven of these were won by the defenders of the mission station at Rorke's Drift, Natal, January 22nd to the 23rd 1879.",1964-01-22,138.0,138.0
4409,Analyze That,False,missing,en,"The mafia's Paul Vitti is back in prison and will need some serious counseling when he gets out. Naturally, he returns to his analyst Dr. Ben Sobel for help and finds that Sobel needs some serious help himself as he has inherited the family practice, as well as an excess stock of stress.",2002-12-06,96.0,96.0
7624,Empire,False,missing,en,A big time drug dealer Victor Rosa is looking to get out of the game and sees his chance with a big deal with a new friend who happens to be a Wall St. stockbroker. Thinking this will be his chance to go out on top Victor soon finds out that he has been double crossed and his last option is to get revenge.,2002-12-06,90.0,90.0
3252,Adaptation.,False,http://www.sonypictures.com/homevideo/adaptation/index.html,en,A love-lorn script writer grows increasingly desperate in his quest to adapt the book 'The Orchid Thief'.,2002-12-06,114.0,114.0
522,Equilibrium,False,missing,en,"In a dystopian future, a totalitarian regime maintains peace by subduing the populace with a drug, and displays of emotion are punishable by death. A man in charge of enforcing the law rises to overthrow the system.",2002-12-06,107.0,107.0
3495,My Kingdom,False,missing,en,"In the 19th century, the Prince Regent of the Qing Dynasty orders the mass execution of the entire Meng clan. Before his beheading, the leader vows that his family will avenge this travesty of justice. Awaiting his death, a five-year-old Meng boy named Erkui bravely sings an aria. The power and purity of his voice touches the opera star Master Yu and his seven-year-old pupil Guan Yilong. Master Yu rescues the boy and the two orphans become brothers. Years later, Master Yu wins the coveted golden ""The Mightiest Warrior"" plaque from the Prince Regent, but subsequently loses it in a duel with his archrival Master Yue. Banished from the stage upon his loss, Master Yu spends his time training the two brothers in the village. When the boys grow into men, they set off for Shanghai to pursue revenge. Once they reach Shanghai, they quickly defeat Master Yue, reclaiming not only the plaque but also taking over the Yue's opera troupe.",2011-09-08,95.0,95.0
3100,Soap Girl,False,missing,en,"A young Asian girl applies for a job at a massage parlor and is dragged into the seedy world of Hollywood's red light district, where she falls in love with a virgin poet.",2002-09-01,0.0,0.0
1089,It All Starts Today,False,missing,fr,"Set in a forlorn mining town near Valencienne in the north of France, the story is about one man's struggle to bring life to his once prosperous village and its inhabitants. Philippe Torreton, who won a César for Best Actor with his title role in Capitaine Conan, plays Daniel, the head teacher of a nursery school in a town demoralized by unemployment. Daniel is determined against all odds to bring life to the community. When a parent who has come to pick up her children collapses at the school grounds due to alcohol abuse, and social services turns a deaf ear to all pleas for help, Daniel decides to take the law into his own hands. Despite resistance from the townspeople, in the long run his efforts are not fruitless.",1999-03-12,117.0,117.0
373,Medea,False,missing,it,"Based on the plot of Euripides' Medea. Medea centers on the barbarian protagonist as she finds her position in the Greek world threatened, and the revenge she takes against her husband Jason who has betrayed her for another woman.",1969-12-27,118.0,118.0
7636,Scarlet Diva,False,missing,it,"A young Italian actress embarks on a self-destructive spree of sex, drugs and other excess while doing some soul searching to find the path for redemption.",2000-05-26,91.0,91.0
26788,Visitor Q,False,missing,ja,"A father, who is a failed former television reporter tries to mount a documentary about violence and sex among youths. He proceeds to have sex with his daughter who is now a prostitute and films his son being humiliated and hit by classmates. ""Q"", a perfect stranger somehow gets involved and enters the bizarre family whose son beats his mom, who in turn is also a prostitute and a heroin addict.",2001-03-17,84.0,84.0
1990,Bolero: Dance of Life,False,missing,fr,"The film follows four families, with different nationalities (French, German, Russian and American) but with the same passion for music, from the 1930s to the 1960s. The various story lines cross each other time and again in different places and times, with their own theme scores that evolve as time passes. The main event in the film is the Second World War, which throws the stories of the four musical families together and mixes their fates. Although all characters are fictional, many of them are loosely based on historical musical icons (Édith Piaf, Josephine Baker, Herbert von Karajan, Glenn Miller, Rudolf Nureyev, etc.) The Boléro dance sequence at the end brings all the threads together.",1981-05-27,184.0,184.0
4063,Urgh! A Music War,False,missing,en,"Urgh! A Music War is a British film released in 1981 featuring performances by punk rock, new wave, and post-punk acts of the late 70s and early 80s.",1981-01-01,122.0,122.0
8010,Vabank,False,missing,pl,"October 1934. Poland. Famous bank robber Kwinto decided to quit his dangerous criminal job, but after his friend's death, he changed his mind and organized a burglary of famous and well protected bank which belonged to his former partner in crime, backstabbing and double-crossing Kramer. Kwinto designs a clever plan not to only rob the Kramer's bank but to make it look like Kramer himself did it.",1981-01-01,104.0,104.0
3063,Varning för Jönssonligan,False,missing,sv,"The movie begins with the Jönsson gang making a minor burglary. It goes wrong and the gang leader, Sickan, gets caught. After he has spent 10 months in jail, Vanheden and Rocky come to welcome him when he's released. But he doesn't take notice of them, and he's picked up by the mysterious banker Wall-Enberg Jr. instead. He wants Sickan to perform a burglary in Switzerland, in order to retrieve the famous Bedford Diamonds. Sickan does this but is fooled by Wall-Enberg and nearly gets caught. When he returns to Sweden and re-unites with his old gang members, he's set on revenge, both physically and psychologically...",1981-12-04,89.0,89.0
2289,"Vernon, Florida",False,missing,en,"Early Errol Morris documentary intersplices random chatter he captured on film of the genuinely eccentric residents of Vernon, Florida. A few examples? The preacher giving a sermon on the definition of the word ""Therefore,"" and the obsessive turkey hunter who speaks reverentially of the ""gobblers"" he likes to track down and kill.",1981-10-08,55.0,55.0
3045,Escape to Victory,False,missing,en,A group of POWs in a German prison camp during World War II play the German National Soccer Team in this powerful film depicting the role of prisoners during wartime.,1981-06-17,116.0,116.0
2514,Whose Life Is It Anyway?,False,missing,en,"Ken Harrison is an artist that lives to make sculptures. One day he is involved in a car accident, and is paralyzed from his neck down. All he can do is talk and move his head, and he wants to die. Whilst he is in hospital he makes friends with some of the staff, and they support him when he goes to trial to be allowed to die.",1981-12-02,119.0,119.0
3256,Zoot Suit,False,missing,en,"Part fact and part fiction, Zoot Suit is the film version of Luis Valdez's critically acclaimed play, based on the actual Sleepy Lagoon murder case and the zoot suit riots of 1940s Los Angeles. Henry Reyna is the leader of a group of Mexican-Americans being sent to San Quentin without substantial evidence for the death of a man at Sleepy Lagoon. As part of the defense committee, Alice Bloomfield and George Shearer fight the blatant miscarriage of justice for the freedom of Henry and his friends.",1981-10-02,103.0,103.0
1187,Alone in the Dark,False,missing,en,A quartet of murderous psychopaths break out of a mental hospital during a power blackout and lay siege to their doctor's house.,1982-11-12,93.0,93.0
7017,Android,False,missing,en,"Eccentric scientist Dr .Daniel and his shy assistant Max lead a quiet life on their space station, carrying out illegal research on androids, until they receive an unwelcome visit from three fugitives one of whom is female. Both Dr. Daniel and Max show an interest in her, but one of the other visitors has more sinister intentions.",1982-10-15,80.0,80.0
3271,Ace of Aces,False,missing,fr,"In this action comedy the French boxer Jo Cavalier is charmed on the train to Berlin for the Olympics in Hitler's Germany by the little boy Simon Rosenblum who asks his autograph; when it turns out his adorable young fan is a Jewish orphan in danger of persecution, he risks his one shot at Olympic glory to save Simon and his family, helped only by a German officer-gentleman who became his friend in World War I, by an adventurous escape to Switzerland, Nazi troops on their heals and braving impossible odds in roller coaster-style.",1982-10-27,100.0,100.0
526,Attack Force Z,False,missing,en,"Tim Burstall directs then-up-and-comers Mel Gibson and Sam Neill in this action-packed Cannes Film Festival selection about the grim realities of World War II, a gritty drama based on actual events. Sent to rescue survivors from the site of a plane crash in the South Pacific, Capt. P.G. Kelly (Gibson) and his elite squad of Australian commandos must keep tabs on a defecting Japanese official who could hold the secret to peace.",1982-06-10,93.0,93.0
79469,Attila flagello di Dio,False,missing,it,The misadventures of Attila and his band of barbarians as they take up arms against the Roman Empire in their native Milano,1982-01-01,97.0,97.0
26784,Author! Author!,False,missing,en,"A broadway playwright is burning the candle at both ends. He is dealing with pressure from a production nearing premiere, a wife who is leaving him, and 5 children 4 of which belong to her.",1982-06-18,110.0,110.0
2084,Barbarosa,False,missing,en,"Karl Westover, an inexperienced farm boy, runs away after unintentionally killing a neighbor, whose family pursues him for vengeance. He meets Barbarosa, a gunman of near-mythical proportions, who is himself in danger from his father-in-law Don Braulio, a wealthy Mexican rancher. Don Braulio wants Barbarosa dead for marrying his daughter against the father's will. Barbarosa reluctantly takes the clumsy Karl on as a partner, as both of them look to survive the forces lining up against them.",1982-01-01,90.0,90.0
2302,The Beast Within,False,missing,en,In the beginning of the movie you see a woman getting raped by a man-creature of some sort. The movie takes place years later when the child that was a result of that rape is on the rampage looking for a girl to rape to start the process all over again.,1982-01-01,98.0,98.0
2083,Best Friends,False,missing,en,"When a professional couple who have lived &amp; worked together for many years finally decide to marry, their sudden betrothal causes many unexpectedly funny and awkward difficulties. They soon find that being married is often quite different from being ""best friends.""",1982-12-17,116.0,116.0
3500,The Best Little Whorehouse in Texas,False,missing,en,"The town sheriff and a madame team up to stop a television evangelist from shutting down the local whorehouse, the famed ""Chicken Ranch.""",1982-07-23,114.0,114.0
5018,The Border,False,missing,en,A corrupted border agent decides to clean up his act when an impoverished woman's baby is put up for sale on the black market.,1982-01-29,108.0,108.0
2082,The Party 2,False,missing,fr,The second film from the Le Boum series about a young French teenage girl who after moving to a new city falls in love with a boy and is thinking of having sex with him because her girlfriends have already done it.,1982-12-08,109.0,109.0
2822,Brimstone & Treacle,False,missing,en,A strange young man has a sinister effect on the family of a middle-aged writer.,1982-10-01,87.0,87.0
3043,Britannia Hospital,False,missing,en,"Britannia Hospital, an esteemed English institution, is marking its gala anniversary with a visit by the Queen Mother herself. But when investigative reporter Mick Travis arrives to cover the celebration, he finds the hospital under siege by striking workers, ruthless unions, violent demonstrators, racist aristocrats, and African cannibal dictator and sinister human experiments.",1982-05-27,116.0,116.0
3267,Burden of Dreams,False,missing,en,"For nearly five years, acclaimed German filmmaker Werner Herzog desperately tried to complete one of the most ambitious and difficult films of his career, Fitzcarraldo, the story of one man’s attempt to build an opera house deep in the Amazon jungle. Documentary filmmaker Les Blank captured the unfolding of this production, made more perilous by Herzog’s determination to shoot the most daunting scenes without models or special effects, including a sequence requiring hundreds of native Indians to pull a full-size, 320-ton steamship over a small mountain. The result is an extraordinary document of the filmmaking process and a unique look into the single-minded mission of one of cinema’s most fearless directors.",1982-05-30,95.0,95.0
8582,Cannery Row,False,missing,en,"A depressed section of Monterey, California is the backdrop for an offbeat romantic comedy about a pair of mismatched lovers. Doc is a lonely marine biologist and former baseball star. Suzy is a scrappy, abrasive drifter who can't even succeed as a prostitute. Add Cannery Row's band of resident drunken derelicts to the mix and fireworks result, though not the romantic kind.",1982-02-12,120.0,120.0
26782,The Challenge,False,missing,en,"Rick, a down-and-out American boxer, is hired to transport a sword to Japan, unaware that the whole thing is a set up in a bitter blood-feud between two brothers, one who follows the traditional path of the samurai and the other a businessman. At the behest of the businessman, Rick undertakes samurai training from the other brother, but joins his cause. He also becomes romantically involved with the samurai's daughter.",1982-07-23,113.0,113.0
3246,Class of 1984,False,missing,en,"Andy is a new teacher at a inner city high school that is like nothing he has ever seen before. There is metal detectors at the front door and everything is basically run by a tough kid named Peter Stegman. Soon, Andy and Stegman become enemies and Stegman will stop at nothing to protect his turf and drug dealing business.",1982-08-20,98.0,98.0
347,"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean",False,missing,en,"The Disciples of James Dean meet up on the anniversary of his death and mull over their lives in the present and in flashback, revealing the truth behind their complicated lives. Who is the mysterious Joanne and what's the real story behind Mona's son, James Dean Junior ?",1982-11-12,109.0,109.0
4060,Danton,False,missing,fr,"Danton (Gérard Depardieu) and Robespierre (Wojciech Pszoniak) were close friends and fought together in the French Revolution, but by 1793 Robespierre was France's ruler, determined to wipe out opposition with a series of mass executions that became known as the Reign of Terror. Danton, well known as a spokesman of the people, had been living in relative solitude in the French countryside, but he returned to Paris to challenge Robespierre's violent rule and call for the people to demand their rights. Robespierre, however, could not accept such a challenge, even from a friend and colleague, and he blocked out a plan for the capture and execution of Danton and his allies.",1983-01-12,136.0,136.0
7009,Deathtrap,False,missing,en,A Broadway playwright puts murder in his plan to take credit for a student's script.,1982-03-19,116.0,116.0
2800,The Man Who Saves The World,False,missing,tr,"The film follows the adventures of Murat (Arkın) and Ali (Akkaya), whose spaceships crash on a desert planet following a battle, shown by using footage from Star Wars as well as Soviet and American space program newsreel clips. While hiking across the desert, they speculate that the planet is inhabited only by women. Murat does his ""wolf whistle"", which he uses on attractive women. However, he blows the wrong whistle and they are attacked by skeletons on horseback, which they defeat in hand-to-hand combat. The main villain soon shows up and captures the heroes, bringing them to his gladiatorial arena so they can fight. The villain tells them he is actually from Earth and is a 1,000 year old wizard. He tried to defeat Earth, but was always repelled by a shield of concentrated human brain molecules, which looks like the Death Star from Star Wars. The only way he can bypass this impenetrable defense is to use a human brain against it.",1982-11-04,91.0,91.0
2002,Eating Raoul,False,missing,en,"A relatively boring Los Angeles couple discover a bizarre, if not murderous way to get funding for opening a restaurant.",1982-03-24,87.0,87.0
31547,Drumline,False,missing,en,"A fish-out-of-water comedy about a talented street drummer from Harlem who enrolls in a Southern university, expecting to lead its marching band's drumline to victory. He initially flounders in his new world, before realizing that it takes more than talent to reach the top.",2002-12-13,118.0,118.0
6850,The Hot Chick,False,missing,en,"Not only is Jessica Spencer (Rachel McAdams) the most popular girl in school -- she is also the meanest. But things change for the attractive teen when a freak accident involving a cursed pair of earrings and a chance encounter at a gas station causes her to switch bodies with Clive (Rob Schneider), a sleazy crook. Jessica, in the form of the repulsive Clive, struggles to adjust to this radical alteration and sets out to get her own body back before the upcoming prom.",2002-12-13,104.0,104.0
3255,Maid in Manhattan,False,http://www.sonypictures.com/movies/maidinmanhattan/,en,"Marisa Ventura is a struggling single mom who works at a posh Manhattan hotel and dreams of a better life for her and her young son. One fateful day, hotel guest and senatorial candidate Christopher Marshall meets Marisa and mistakes her for a wealthy socialite. After an enchanting evening together, the two fall madly in love. But when Marisa's true identity is revealed, issues of class and social status threaten to separate them. Can two people from very different worlds overcome their differences and live happily ever after?",2002-12-13,105.0,105.0
1037,Star Trek: Nemesis,False,missing,en,"En route to the honeymoon of William Riker to Deanna Troi on her home planet of Betazed, Captain Jean-Luc Picard and the crew of the U.S.S. Enterprise receives word from Starfleet that a coup has resulted in the installation of a new Romulan political leader, Shinzon, who claims to seek peace with the human-backed United Federation of Planets. Once in enemy territory, the captain and his crew make a startling discovery: Shinzon is human, a slave from the Romulan sister planet of Remus, and has a secret, shocking relationship to Picard himself.",2002-12-13,117.0,117.0
1408,About Schmidt,False,missing,en,"66-year-old Warren Schmidt is a retired insurance salesman and has no particular plans other than to drive around in the motor home his wife insisted they buy. He's not altogether bitter, but not happy either, as everything his wife does annoys him, and he disapproves of the man his daughter is about to marry. When his wife suddenly dies, he sets out to postpone the imminent marriage of his daughter to a man he doesn't like, while coping with discoveries about his late wife and himself in the process.",2002-12-13,125.0,125.0
3265,El Bola,False,missing,es,"El Bola, a 12 year old boy a.k.a. ""Pellet"" is a 12 year old boy raised in a violent and sordid environment. Embarrassed by his family life, he avoids becoming close to classmates. The arrival of a new boy at school changes his attitude towards his classmates, and friendship. The heart of the story is the change in El Bola's life, at almost all levels, after befriending this new classmate. Written by ElianaM",2000-10-20,83.0,83.0
26776,Evelyn,False,missing,en,"Desmond Doyle is devastated when his wife abandons their family on the day after Christmas. His unemployment and the fact that there is no woman in the house to care for the children, Evelyn, Dermot and Maurice, make it clear to the authorities that his is an untenable situation. The Catholic Church and the Irish courts decide to put the Doyle children into Church-run orphanages.",2002-12-13,92.0,92.0
