movieId,genres
2507,53
2507,80
2507,9648
2617,35
2617,878
2570,14
2570,18
2570,10749
2167,28
2167,12
1866,28
1866,12
1866,18
2314,28
2314,12
2314,18
2997,28
2997,53
1826,35
1826,18
1826,10749
3004,12
3004,35
3004,878
2384,28
2384,53
2384,80
1917,18
1917,10749
2294,28
2294,53
2329,28
2329,12
2329,35
2188,27
2188,35
2188,878
2168,18
2168,36
2168,10752
27002,14
27002,35
27002,878
27002,10749
1652,35
1652,80
5662,28
5662,878
2356,18
2356,35
1878,28
1878,12
1878,18
1878,53
1657,28
1657,35
1623,14
1623,35
1623,878
1623,10749
1728,35
1683,18
1683,9648
2437,10402
2437,35
2437,18
2437,10749
2437,878
1582,18
1582,53
1582,10402
1812,18
1812,10402
1670,35
1670,18
1670,10749
2335,12
2335,14
2335,35
1689,28
1689,35
1525,28
1525,35
1525,80
1525,18
1525,53
1750,10752
1750,12
1515,10752
1515,18
1515,36
2448,18
2448,53
2575,18
1461,35
1430,18
1633,35
1633,18
1633,10749
1891,35
1891,10749
1627,35
1627,80
1627,18
1539,35
1539,80
1539,9648
1539,10749
1427,18
1427,35
1495,14
1495,35
1523,35
1523,18
1682,18
1682,35
1682,10749
1550,28
1550,80
1550,18
1550,53
2693,18
1508,80
1508,9648
1508,53
3114,80
3114,18
1458,18
1722,28
1722,35
1722,80
1721,28
1721,53
2391,18
1624,18
1914,35
1463,12
1463,27
1463,28
1463,53
1463,878
1460,12
1460,14
1460,35
1460,10751
1669,28
1669,12
1669,80
1669,18
1669,53
2573,35
2573,10749
1859,35
1859,10749
5515,35
1719,35
1719,10402
1799,9648
1799,18
1799,878
1799,53
1454,10749
1454,878
1454,53
1819,35
1874,35
1874,18
1874,10749
1599,12
1599,18
1599,28
1599,53
4029,28
4029,18
1676,28
1676,18
1676,10749
1613,28
1613,12
1613,80
1613,18
1613,53
1636,35
1636,18
1636,27
1532,35
1532,12
2890,28
2890,12
2890,35
2890,18
2890,10749
1760,28
1760,53
1779,28
1779,36
1779,10752
1556,12
1556,28
1556,53
1556,878
1591,35
1591,10749
1834,80
1834,18
1834,53
1621,35
1621,18
2322,35
2322,10402
1480,53
1480,878
1480,28
1480,12
1632,18
1632,35
1632,10749
1680,80
1680,27
1680,9648
1680,53
6425,35
26999,18
1755,35
1181,9648
1181,53
1181,27
1181,80
1600,28
1600,80
1600,53
1055,27
1055,878
1619,35
1619,28
1619,12
1487,28
1487,53
1717,18
1717,36
1479,35
1465,35
1564,14
1564,27
1564,9648
1513,18
1513,36
1513,10749
1646,35
1769,18
1769,80
1769,9648
879,80
879,35
1686,35
1686,10749
1672,10749
1672,35
1672,18
1476,53
1476,35
1476,27
1810,10749
1810,35
1810,18
1442,18
2237,35
2237,18
2237,10749
1726,27
1726,53
2007,18
2007,27
2007,9648
2007,53
3064,18
3064,35
1647,35
1647,10749
1593,28
1593,12
1593,35
1655,28
1655,18
1456,35
1616,12
1616,35
1616,10751
1507,28
1507,35
1507,53
1507,80
1507,10751
1581,35
2801,35
2801,18
2801,10751
4698,35
4698,27
1668,35
1668,18
1668,53
1784,12
1784,35
1784,14
1784,27
1715,12
1715,35
1715,18
1715,10751
1715,10749
1759,35
1759,10749
1529,14
1529,27
1529,878
7048,35
1846,10749
1846,35
1846,18
1355,12
1355,18
1355,36
1771,27
1771,9648
1771,53
1404,10402
1404,18
1404,80
1404,10749
2171,27
2171,878
2171,53
2171,28
3620,35
3620,18
2697,35
2697,18
2697,10769
2697,53
1569,18
1767,10752
1767,18
1767,53
1767,80
1767,28
1422,37
1422,28
1422,35
1422,12
1422,10749
1684,35
1684,27
1731,35
1731,18
1713,53
1681,35
1681,10751
1681,10749
3000,28
3000,35
3000,80
3000,53
1604,18
1604,35
1604,878
1604,10749
1604,10769
1873,18
4861,28
4861,12
4861,35
1603,35
2310,35
1711,27
1711,53
1711,9648
1711,10749
2577,10402
2577,18
2577,36
1432,18
1432,28
1432,35
1432,37
1432,10402
1788,28
1788,12
1788,18
1788,37
1580,99
1580,10402
2340,18
1445,9648
1445,18
1445,14
1445,878
1445,53
1445,27
1629,28
1629,12
1629,35
2776,27
1791,18
1791,9648
1791,53
1667,28
1667,35
1734,35
1734,10749
1535,12
1535,16
1535,28
1535,35
1535,10751
2304,27
2304,18
2304,9648
2304,53
1794,28
1794,37
1544,35
1544,10749
2025,18
2025,80
2025,9648
1658,18
1658,10749
1485,27
1485,9648
2165,18
2165,36
2165,10749
1602,12
1602,35
1880,18
1880,35
1880,10769
1730,12
1730,35
1730,18
1730,10749
1606,35
1606,80
1606,9648
1606,10749
1606,53
32460,35
1620,28
1620,27
1620,878
1612,18
1612,35
1612,10749
2191,18
2191,10751
1860,35
1860,10749
1860,878
1474,35
1474,10749
1729,18
1729,35
1729,10749
1687,35
1687,10749
1498,35
1498,18
1498,10749
1889,27
1889,53
1594,18
1594,10749
1594,53
1614,35
1614,10749
1635,10749
1635,18
1635,80
2189,28
2189,12
2189,35
2189,10751
1644,12
1644,28
1644,35
1644,10751
2435,12
2435,28
2435,35
2435,10751
1640,28
1640,18
1640,53
1648,27
1727,35
1727,27
1888,27
1888,10402
1888,9648
1888,53
1601,10751
1601,35
1601,14
1824,28
1824,12
1824,18
2385,10402
2385,18
2385,35
1707,27
1707,9648
1707,53
1566,35
1566,10749
2952,18
2952,53
2952,9648
1809,18
2388,35
2388,18
26974,18
26974,28
26974,35
26974,53
26974,80
26974,10749
1500,18
1447,80
1447,18
1447,10749
1735,35
2586,80
2586,18
2586,9648
2586,53
1704,99
6464,18
6464,53
870,35
870,10749
1661,18
1661,28
1661,53
2499,35
1841,28
1841,35
1841,53
1588,18
1588,10749
1653,28
1653,80
1653,18
1653,53
1625,28
1625,35
1625,878
1625,10402
1586,99
6975,99
1641,18
1595,28
1595,878
1595,53
1703,35
1703,18
1703,10749
1457,99
1457,36
1702,18
1702,10749
2197,28
2197,18
2197,37
1626,27
1626,9648
1527,18
1527,10751
1425,18
1425,35
1425,10749
2962,35
2962,14
2962,27
2962,10402
2962,53
1526,28
1526,18
1526,37
1649,37
1754,27
1654,35
1654,18
1654,10749
1573,53
1573,27
1573,9648
1605,12
1605,35
1605,10749
1590,35
1590,18
1590,10749
1660,35
1660,10402
3161,35
3161,10749
3518,28
3518,12
3518,35
3518,80
1887,28
1887,12
1887,18
1615,18
1615,10749
2696,28
2696,35
2696,10749
1563,80
1563,18
1563,10749
1563,53
1497,35
1497,18
1466,18
1466,10749
1911,18
1911,10752
1488,35
1488,10749
1645,53
1645,18
1645,9648
1598,18
1598,53
1543,18
1762,18
1762,10402
1701,10751
1701,12
1748,28
1748,14
1748,878
1748,53
1438,53
981,18
981,9648
6335,35
1870,35
1870,10749
1896,28
1896,12
1896,35
1896,10749
2563,35
2563,80
2563,18
1589,10402
1589,99
1584,9648
1584,53
1584,18
1597,35
1597,10751
1597,14
1597,878
1552,35
1552,10749
1875,99
1875,10402
2280,35
2280,18
1472,18
1472,10752
1900,27
2843,18
2843,10749
2843,35
1639,18
1639,9648
1639,53
63836,80
63836,18
1489,35
1489,10402
2618,18
1844,27
1844,53
1596,28
1596,12
1596,35
1699,18
1699,10402
2324,18
2324,10749
2324,10402
1883,27
1883,28
1883,18
1883,9648
1883,53
1916,99
1916,10402
1916,36
1861,12
1861,27
1861,9648
1861,53
1518,18
1518,10749
1518,10752
5888,10402
1848,53
1848,28
1848,12
1468,80
1468,18
1468,53
1673,28
1673,35
1673,80
1673,10749
1772,28
1772,35
1772,80
1798,28
1798,80
1798,18
987,18
2275,53
2275,18
2275,9648
5828,35
5828,18
5828,10749
1852,28
1852,16
1852,878
1732,18
1431,28
1431,27
1431,53
1473,28
1473,80
1473,18
1473,9648
1473,53
1696,10402
1696,10749
4144,28
4144,80
4144,53
1453,99
1665,18
1665,10749
1562,99
2562,18
2562,53
2562,80
2562,10749
2555,35
2555,10749
1490,99
2153,18
2153,53
1517,35
1517,80
1631,99
1756,27
1756,9648
1756,53
2320,28
2320,18
2320,53
1694,35
1694,18
1694,10749
1688,53
1688,28
1688,80
1688,18
1499,80
1693,18
1693,9648
2793,18
4775,10749
4775,18
1690,16
1690,18
1608,18
1608,878
1592,35
1592,10751
1592,10749
1733,27
1733,53
2439,10749
2439,18
2439,35
1541,14
1541,18
1541,9648
1459,28
1459,80
1459,35
1503,18
4217,80
4217,18
1739,35
1609,18
1609,10769
779,9648
779,53
779,80
2169,16
2169,35
2169,10751
4755,28
4755,878
4755,53
7355,18
1413,28
1413,80
1413,18
1413,53
86,35
86,10749
3057,18
3057,53
1147,18
1147,35
1147,10749
720,27
720,53
803,28
803,878
803,37
1449,28
1449,35
1415,12
1415,14
1415,10751
818,35
818,18
1482,35
1482,80
1482,53
140,12
140,35
140,14
103,35
64,28
64,80
64,53
816,14
816,18
816,27
816,53
816,878
736,18
736,53
708,28
708,53
882,28
6474,28
6474,80
6474,18
6474,53
1051,18
1051,10752
778,35
778,10751
778,878
1043,10749
1043,18
852,14
852,35
805,18
805,35
805,10402
805,10749
2008,27
742,18
742,80
626,28
626,14
1042,28
1042,18
1042,36
1042,10752
5570,18
5570,36
842,28
842,18
842,10752
1060,28
1060,53
1044,18
1044,10749
651,18
651,10751
1858,12
1858,18
1858,28
1858,10752
694,28
694,10752
694,18
1384,28
1384,18
1384,10752
747,35
747,53
747,80
747,9648
762,35
762,10769
781,18
781,9648
781,53
1356,35
1356,18
1356,10749
743,35
743,10751
848,53
673,27
692,27
692,9648
692,53
1145,28
1145,18
1358,28
1358,53
1358,80
1358,18
1061,18
1061,878
1357,18
804,35
804,10749
1537,35
1537,18
1537,10749
637,28
637,878
998,80
998,18
998,9648
998,53
1041,878
1040,12
1040,878
1407,12
1407,14
1407,878
1546,27
1546,878
1311,28
1311,80
1311,53
1059,12
1059,28
1059,80
733,18
733,28
733,80
733,53
1365,27
992,28
992,53
3474,28
3474,80
3474,18
3474,10749
3474,53
3474,37
832,12
832,18
832,53
704,35
704,878
26947,12
26947,14
26947,878
628,53
628,10402
628,35
628,80
1363,18
1417,28
1417,35
1417,18
1417,53
1545,28
1545,80
1545,53
984,28
984,18
984,53
984,10752
802,18
802,36
834,35
761,99
1123,28
1123,37
1120,53
1120,80
1361,18
1361,10769
1361,10749
1112,18
1112,53
612,18
612,878
612,53
2292,18
2292,28
2292,36
605,18
788,80
788,18
788,9648
1053,18
671,35
671,18
671,10749
1390,35
1390,10749
107,35
107,10749
719,35
707,18
707,9648
707,10749
707,878
707,53
691,18
691,10749
102,18
893,80
893,18
893,9648
893,53
1414,35
1414,18
650,12
650,35
650,10751
650,14
650,878
648,35
1353,27
1353,878
1111,28
1111,80
1111,53
991,35
991,18
991,14
1409,28
1409,12
1409,35
1409,14
1409,878
1420,28
1420,27
1420,878
1420,53
990,12
990,878
837,10751
837,12
837,18
92,35
1399,28
1399,12
1399,16
1399,35
1399,10751
1399,14
1399,878
1391,35
769,35
769,14
769,10749
769,878
1493,12
1493,14
1493,28
1464,18
1464,10749
1531,18
1531,10749
1050,16
1050,14
1050,18
1050,27
1050,35
1050,878
1047,27
1047,53
1047,35
800,80
800,18
66,18
66,10749
996,18
726,28
726,12
726,18
726,10752
813,16
813,35
813,18
1446,16
1446,35
1502,35
785,18
785,10749
663,18
663,12
663,35
1501,12
1501,35
1501,80
810,18
810,9648
810,80
1450,18
869,28
869,36
869,10752
1475,18
1475,36
1475,10749
1475,10752
79,10402
79,18
79,10749
141886,18
141886,9648
141886,53
1056,18
1063,18
1063,10749
829,18
829,10749
1359,80
1359,18
1429,35
1393,18
613,18
613,28
613,53
661,35
661,80
661,9648
661,53
765,18
880,18
1642,10749
1642,18
780,35
780,18
1398,12
1398,27
1398,28
1398,36
118,53
118,28
118,35
118,80
118,18
1317,18
1317,10749
766,9648
766,53
1310,18
1310,10749
1310,10769
1137,18
1137,10749
783,35
783,10749
840,18
840,28
840,53
840,10749
1455,14
1455,18
1455,35
1455,878
1455,10749
609,18
609,10749
833,35
833,18
833,10749
611,35
611,18
731,16
731,14
731,10751
1423,14
801,12
801,14
801,28
2342,16
2342,14
2342,878
104,35
104,14
2330,53
2330,80
1411,18
1411,53
725,35
725,878
4175,28
4175,878
4175,53
988,28
988,35
1004,12
1004,35
1004,10751
639,53
639,28
639,35
639,80
639,18
1401,18
1049,35
1049,18
1049,10749
1054,18
1575,28
1575,12
1575,35
1114,878
1114,53
70,18
799,18
799,36
1034,35
1034,37
835,35
835,18
835,10769
4350,99
986,35
986,18
986,10752
125,18
125,10749
711,9648
711,878
711,53
711,18
809,37
809,28
830,28
830,12
830,18
830,53
881,18
881,27
881,9648
6683,18
6683,10749
1312,35
1312,10749
697,18
662,35
662,27
662,878
608,18
782,16
782,878
635,18
664,35
664,18
61,35
61,18
61,27
1003,28
1003,12
1003,18
1003,10751
494,35
494,10749
1416,18
1416,10749
1057,18
1057,10402
1057,10749
1410,35
1410,10749
849,35
849,80
849,53
786,18
1183,35
1183,18
1183,9648
1183,10749
838,28
656,18
656,10402
656,10749
619,18
619,10402
87,10749
87,35
87,18
1902,18
1902,35
653,28
653,35
135,27
135,18
135,36
63,28
63,35
3282,35
3282,10751
640,28
640,53
640,18
1167,28
1167,878
1167,53
1484,35
1484,80
798,28
798,12
798,35
798,10751
1005,18
1005,10751
1005,10402
1366,18
1366,10751
839,18
839,10751
839,10402
1483,35
724,35
647,35
647,10751
705,35
705,10751
100,18
1392,53
1392,18
1392,27
1516,28
1516,12
1516,35
1516,18
1516,10751
1516,10402
1516,10749
1105,18
1105,10752
1006,18
1006,53
1006,80
836,12
836,14
836,16
836,10751
1571,35
1571,80
1571,9648
710,18
710,27
710,53
997,35
997,18
630,80
630,35
867,18
867,10749
3574,10752
3574,28
3574,18
3574,36
784,35
784,10749
886,35
886,18
886,10402
886,10749
95,35
95,10749
1354,18
1542,53
1542,9648
703,18
8504,35
8504,18
8504,10749
866,35
866,10749
101,18
885,28
885,35
1165,53
1165,27
1165,10749
1165,878
1351,18
88,18
88,14
88,27
2625,18
2625,35
141,28
141,12
141,18
65,35
65,18
994,35
2609,18
113,35
113,18
74,35
74,18
74,10749
1405,27
1046,99
1046,10402
94,28
94,80
94,18
1397,35
1397,10751
851,35
851,10751
737,35
737,10751
1168,35
1168,18
1113,12
1113,37
748,28
748,12
748,37
1324,35
1324,18
1324,10749
806,28
806,12
806,16
806,14
806,27
806,9648
806,878
631,18
1352,18
808,37
1064,18
828,35
828,10749
999,28
999,36
999,10752
1367,18
1367,27
117,28
117,12
30,28
30,80
30,18
2621,28
2621,18
864,27
209,18
209,10749
339,14
339,16
339,878
339,10751
49,27
562,18
562,10749
208,18
336,27
207,14
207,16
207,878
207,10751
4,27
338,10749
338,18
338,35
332,35
332,53
332,9648
332,10749
93,35
93,10402
93,10749
50,18
124,28
124,12
124,35
206,878
206,12
206,28
205,35
205,18
205,10749
335,35
335,10769
335,10749
665,18
204,9648
204,18
204,53
32,10749
32,18
695,18
695,53
695,10749
695,10769
26915,18
26915,28
26915,53
26915,80
7845,35
7845,99
1,28
1,878
1,53
202,14
202,28
202,12
202,878
333,27
203,28
203,18
203,36
203,37
45,28
45,35
45,18
632,18
632,10402
632,10749
200,28
200,12
200,35
200,53
201,35
81,27
81,878
327,18
330,28
330,12
330,18
328,18
328,10402
328,10749
322,18
322,35
322,12
9,27
312,28
312,36
312,10752
198,35
198,18
831,80
831,18
831,28
831,53
119,37
119,36
196,18
195,12
195,27
194,35
194,18
194,10749
865,35
865,27
193,18
193,878
17,35
17,27
47,28
47,35
47,27
76,28
76,12
76,37
191,35
191,18
191,27
191,53
190,27
7,28
7,35
7,80
7,9648
679,12
679,28
679,53
1549,14
1549,35
304,14
304,35
151,35
151,53
151,80
41,35
43,14
43,28
43,35
43,878
189,16
189,35
189,10751
189,12
303,27
303,28
303,878
295,28
295,35
188,18
188,10749
188,10752
24,35
291,18
291,35
48,99
1554,18
1554,10749
129,10749
129,18
301,12
301,18
301,36
28,35
294,35
294,10749
721,35
721,37
187,35
292,35
26,35
688,35
83,53
83,28
83,27
83,878
83,80
27,35
27,18
27,10749
14,18
186,18
77,10402
89,18
89,28
89,12
283,35
283,10749
185,35
185,10749
325,28
325,35
279,12
279,28
280,35
280,878
62,28
62,35
44,28
44,12
44,35
753,28
753,35
753,80
20,18
20,10749
73,35
401,35
26903,28
26903,18
26903,53
181,18
181,10749
52,14
52,27
52,28
52,53
278,35
32554,18
32554,10751
32554,35
114,10769
8839,18
137,27
137,9648
137,53
180,12
1087,27
179,18
179,27
179,53
7574,12
7574,10751
7574,878
7574,53
271,35
271,80
271,18
271,53
177,80
177,18
177,53
176,18
176,10751
467,35
467,14
467,18
262,18
262,10749
627,35
627,10749
627,18
84,18
888,35
44317,10749
741,80
741,18
741,10749
741,53
259,10749
259,18
259,53
259,27
259,80
175,12
175,80
175,53
175,28
258,35
258,10749
72,18
72,35
72,10402
72,10749
257,18
257,10769
174,28
174,35
2,18
2,9648
2,53
2,80
173,35
173,10749
172,10749
172,35
172,18
171,28
171,35
254,18
254,10749
254,10769
132,80
132,18
132,9648
638,99
638,36
685,18
38,12
38,878
60,80
60,18
60,9648
3046,18
3046,35
407,28
407,12
407,80
407,53
96,18
96,53
96,80
715,18
715,53
715,9648
251,10749
251,35
46,18
46,9648
46,53
112,18
112,35
57,35
57,18
57,10749
1504,18
1504,37
358,28
358,37
358,12
240,28
240,12
240,53
99,14
99,35
99,878
99,10749
764,18
764,36
6,35
6,27
6,878
722,18
722,27
722,35
3960,35
891,10751
891,35
891,18
97,35
97,10751
170,35
170,27
244,14
244,27
244,878
244,53
3,80
3,18
3,53
767,28
767,14
767,12
243,18
243,10769
239,18
10,9648
10,18
10,53
10,10749
10,10752
754,18
21,18
55,80
55,18
55,53
68,12
68,10751
68,9648
787,35
787,18
787,10749
3446,18
69,27
69,878
236,35
236,18
236,10749
169,99
136592,28
136592,35
136592,9648
136592,53
131,18
18,18
18,10769
18,10749
237,80
237,18
237,9648
237,53
241,18
617,18
617,27
617,53
617,80
846,18
846,12
846,10749
168,18
168,28
168,80
167,35
167,18
5,35
5,18
5,10749
238,28
238,18
238,10749
238,53
238,12
238,10752
71,14
71,35
71,10749
468,18
468,10749
1555,10749
1555,35
1555,18
3477,18
2483,18
1757,53
1757,27
1757,9648
12,18
12,9648
12,53
166,80
166,18
166,10749
166,53
224,18
165,18
165,10749
164,28
164,80
164,18
164,10749
228,35
228,18
163,14
163,28
633,18
42,18
42,10749
36,18
36,28
36,53
36,80
36,9648
714,35
714,10749
31,35
31,10749
1406,18
1406,53
850,27
850,878
15,12
15,18
15,10751
219,28
219,12
219,18
219,36
40,18
78,18
78,35
161,28
161,12
161,18
161,10751
22,28
22,12
22,18
22,10751
160,35
160,10751
59,53
59,18
728,10752
728,18
728,36
39,18
745,10749
745,18
745,35
159,18
159,10749
159,10752
29,28
29,35
29,80
29,18
51357,28
51357,35
51357,80
222,27
581,28
581,37
581,10402
108,18
108,10749
108,10752
220,27
158,37
158,18
158,35
158,10402
16,28
16,53
35,18
35,35
35,10749
3573,12
3573,28
3573,878
606,18
1795,35
1795,18
1795,36
1795,10749
603,28
603,12
603,18
603,36
603,10752
696,28
696,12
696,35
696,10749
144,27
144,53
144,9648
105,80
105,18
110,99
110,10402
585,28
585,12
585,18
585,10749
218,18
218,53
388,80
388,9648
388,53
156,37
156,16
156,12
156,35
156,10751
667,35
667,18
667,878
216,18
54,18
54,10749
54,35
155,37
215,18
215,53
153,18
153,80
147,35
147,10749
13,35
13,10749
80,18
384,12
384,37
145,53
145,28
145,18
217,28
217,35
343,18
34,18
148,18
148,10749
23,37
32352,28
32352,12
32352,18
150,18
150,35
82,18
116,28
116,53
700,12
700,18
700,878
85,10402
85,10749
130,35
130,37
1428,27
11,28
11,12
11,35
11,53
146,35
146,18
146,10749
1692,35
1692,18
1692,9648
1692,53
8,14
8,18
152,28
152,18
152,9648
152,53
37,9648
37,12
37,35
19,18
19,28
19,36
19,10752
4750,35
4750,18
7669,35
7669,18
7669,10751
7669,10769
7669,10749
44421,28
44421,18
44421,53
69761,18
26886,28
26886,18
26886,10752
232,37
232,18
383,35
383,12
382,35
450,28
450,37
450,53
452,18
452,10749
452,10752
571,35
571,37
381,18
381,28
381,53
381,80
496,27
366,18
366,53
340,28
340,18
340,37
690,35
334,878
334,53
213,35
213,80
3972,35
308,37
380,18
380,28
380,53
380,80
380,9648
306,28
306,12
306,18
306,9648
306,53
554,35
554,18
331,16
331,10751
379,28
379,53
379,878
379,9648
845,12
845,18
845,28
845,36
2876,18
550,16
550,10751
9000,35
9000,10749
548,35
548,18
548,10749
95752,35
95752,18
95752,10749
2103,10749
2103,35
2103,10751
1133,18
2869,28
2869,35
2869,53
2869,80
2869,10749
313,18
313,35
313,80
313,10769
547,12
547,35
547,37
324,18
324,10749
393,35
393,18
393,10751
393,14
316,28
316,12
316,35
316,878
329,16
329,28
329,10751
2101,18
377,10751
377,28
377,12
378,12
378,28
378,14
315,53
315,80
315,18
574,35
574,18
574,10769
574,10749
537,18
537,35
537,10749
536,35
536,10749
3848,878
98,28
98,35
98,80
318,10749
318,35
318,18
319,18
319,10749
533,18
533,35
533,36
533,10402
532,80
532,18
532,10749
314,9648
314,27
314,18
528,18
528,36
528,53
317,27
317,53
375,18
375,10749
896,28
896,35
896,27
896,53
512,18
512,36
512,53
518,10751
518,12
518,16
518,35
376,35
376,80
376,878
374,12
374,35
374,10751
2462,99
516,18
516,35
302,35
302,18
302,10749
514,28
514,35
514,80
372,80
372,35
513,18
300,18
300,27
3664,28
3664,35
296,18
296,10402
296,10749
305,28
305,35
305,18
580,28
580,12
580,35
299,18
214,28
214,35
214,53
58,80
58,18
58,10749
8387,12
8387,35
8387,14
8387,878
3838,18
371,28
371,12
371,18
371,10749
309,35
558,35
558,10751
6811,18
6811,53
6811,878
6811,9648
289,35
289,18
289,10749
290,28
290,12
290,10751
875,18
875,35
875,10749
505,80
505,18
505,9648
505,53
281,28
281,12
281,53
504,35
504,18
287,99
502,35
126,18
126,53
126,10749
126,10769
282,35
288,35
3463,18
3463,10769
3463,10749
370,18
370,35
184,18
184,53
184,80
184,10749
5969,18
5969,80
5969,9648
183,18
183,10749
342,18
342,10402
342,10749
369,18
369,10769
275,28
275,12
275,80
275,18
277,12
277,28
277,878
1163,28
1163,35
1163,878
276,12
69821,10749
69821,18
69821,35
759,18
759,53
368,18
368,9648
368,10749
367,27
367,53
267,35
267,10749
26870,35
26870,18
26870,878
272,28
272,12
272,18
272,53
1433,35
1433,10749
293,35
293,10751
293,10749
387,18
387,10769
600,18
600,10769
614,10402
614,18
261,12
261,14
261,16
261,35
261,878
261,10751
575,12
575,16
575,10751
268,12
268,14
268,10751
6559,28
6559,35
6559,10752
569,27
364,28
364,18
364,27
364,878
487,12
487,18
487,35
487,878
487,53
266,878
266,27
5893,27
484,12
484,18
484,35
484,10751
53,35
263,28
263,18
263,10749
263,37
482,18
482,28
482,37
482,10402
482,10749
561,27
824,27
824,878
256,28
256,35
256,10749
362,18
362,10749
26865,18
26865,27
255,27
255,53
391,35
1369,28
1369,53
6827,18
6827,36
6827,10749
6827,10769
361,35
5357,18
253,18
253,53
5161,80
5161,18
5161,9648
476,18
476,53
473,35
473,10749
249,27
4048,28
4048,35
4048,53
4048,80
252,27
252,53
472,27
472,53
360,99
360,10769
326,35
326,18
471,28
471,35
471,18
248,28
248,80
248,53
470,18
470,53
470,80
470,10769
246,18
246,10749
74438,35
74438,18
405,18
405,10769
32456,18
250,35
247,28
247,12
247,35
247,10751
6992,80
6992,27
6992,9648
1444,35
1444,10751
1174,27
1174,35
1174,10751
461,10749
461,18
461,28
245,27
460,27
459,35
459,18
456,18
273,35
273,10751
357,27
356,35
356,53
355,27
447,35
447,10751
447,878
1151,28
1151,35
1151,10751
1151,878
242,28
242,12
242,35
242,10751
233,12
233,18
233,10749
234,18
264,18
264,10751
443,35
443,80
235,35
235,80
757,35
757,18
231,18
227,35
227,18
227,27
341,35
341,18
341,10749
230,18
230,53
225,28
225,12
225,53
698,35
698,18
735,10752
735,12
735,18
735,10749
229,28
229,80
229,18
229,53
3434,35
3434,53
3434,10402
3434,80
3434,9648
26854,18
2042,18
2042,10752
162,27
353,35
353,18
353,10749
352,14
352,12
352,16
352,10751
438,99
687,35
687,10749
351,53
351,28
351,35
351,878
437,35
437,18
436,27
436,53
389,35
389,10749
354,10749
354,18
350,99
223,28
223,18
349,18
349,28
349,35
433,28
433,12
433,16
433,35
433,10751
433,14
433,10749
432,80
432,53
432,27
123,18
2516,28
2516,12
2516,18
2516,36
564,18
564,53
564,10749
564,80
756,35
756,10749
7189,18
7189,10749
157,35
429,18
429,10749
348,14
348,878
348,28
348,12
211,14
211,878
211,10751
425,878
425,27
424,18
424,35
423,80
423,18
422,99
422,18
422,10402
5053,18
5053,10751
2036,18
2036,10749
421,18
421,10749
420,35
420,10751
417,35
417,10751
2284,27
416,35
5096,16
5096,35
5096,10751
5096,14
5096,878
6788,18
6788,10749
1021,28
1021,37
577,37
149,18
149,27
149,53
413,18
413,35
414,28
414,35
414,80
872,9648
872,28
872,35
872,80
4458,18
345,53
345,18
345,80
344,9648
344,53
409,28
409,35
408,53
408,27
408,9648
26850,35
26850,10749
4749,80
4749,53
889,35
889,18
889,10749
7505,18
7505,10751
7505,14
7505,10749
7505,878
7108,18
98829,99
1148,35
1148,99
6723,18
6723,12
477,12
477,14
477,16
477,878
477,10751
337,35
337,18
337,10749
4686,10752
4686,18
4686,36
3400,35
3400,10749
3254,18
556,18
556,9648
556,53
718,53
718,28
718,35
718,80
4067,27
4067,9648
6314,18
6314,80
555,99
5164,18
5164,10752
307,35
307,10751
307,14
8240,99
8240,18
8240,10402
8240,53
553,35
553,18
26843,9648
26843,18
26843,14
26843,36
552,18
6436,18
549,18
549,28
549,53
549,80
4711,16
4711,18
4711,10752
5343,14
5343,27
5343,53
3440,28
3440,80
3440,53
26842,18
26842,10402
2106,18
2106,28
2106,10402
2106,10749
320,27
546,18
546,10749
544,27
544,53
844,18
844,10402
760,28
760,18
760,37
26840,878
26840,28
542,35
2875,28
2875,12
2875,18
2875,53
678,35
543,27
543,878
7782,14
7782,10402
7782,10749
26838,28
26838,35
26838,18
26838,10749
540,18
540,10749
540,53
539,35
539,10749
538,28
538,80
538,53
4846,28
4846,35
535,18
535,9648
535,53
534,27
531,35
392,27
392,53
529,80
529,18
527,12
527,27
5103,35
524,35
524,9648
524,53
523,28
523,12
523,35
5102,18
521,35
521,80
521,12
519,35
519,10749
520,35
520,27
517,18
517,36
2092,27
2092,9648
515,27
515,9648
515,53
3663,28
3663,18
2850,10749
2850,18
511,80
511,28
511,18
26835,27
26835,9648
26835,53
8268,28
8268,18
8268,10749
8268,53
510,28
510,9648
510,53
509,27
509,99
508,99
508,27
507,27
507,99
2803,27
2803,99
506,27
506,99
7192,10749
7192,18
32153,35
32153,18
6857,80
6857,18
551,18
551,10749
2120,35
2120,18
2120,10749
3208,28
3208,12
3208,27
3208,878
501,12
501,18
501,36
501,10752
582,80
582,18
582,9648
582,53
3502,18
3502,27
3502,53
2552,35
497,12
497,35
500,35
500,10749
499,35
498,18
498,27
498,53
269,18
269,27
269,53
269,9648
6204,35
6204,10749
6204,10751
492,10769
492,27
492,878
492,53
491,18
491,53
491,10402
490,18
490,10749
6600,28
6600,12
6600,10749
6600,37
489,10752
489,18
489,10749
7354,10749
7354,18
363,878
363,53
621,16
621,35
621,10751
488,53
488,27
178,35
178,10769
5452,35
365,35
365,10749
486,80
486,18
486,27
486,53
7117,53
7117,27
7117,9648
485,35
485,18
483,35
567,27
481,18
481,10402
480,35
480,18
479,18
479,10402
479,10749
1678,27
1678,9648
5691,27
573,35
2269,10749
2269,35
3920,28
3920,12
3920,53
