movieId,imdbId,tmdbId
6764,327850,10159
7380,327679,14442
66097,327597,14836
8666,327554,314
8526,327437,10204
7381,327247,2122
8373,327162,9890
6753,327137,13156
45431,327084,7518
6870,327056,322
7382,326977,25300
34536,326905,13922
7448,326856,10710
6057,326769,12253
5619,326306,54714
31101,326208,18927
6539,325980,22
6708,325805,7270
7143,325710,616
6564,325703,1996
6909,325655,10389
6265,325537,9776
27648,325123,15271
6883,325055,28200
8836,324554,11208
6880,324216,9373
8367,324197,24190
6538,324133,302
8831,324127,8080
6195,324080,105024
27646,324013,32526
41912,323998,11466
6932,323944,13537
7199,323633,34681
6295,323572,24621
88345,323250,13931
7450,323033,11141
5785,322802,9012
6547,322659,32235
7142,322589,10028
39768,322420,20128
6593,322330,10330
6383,322259,584
6754,320691,277
33162,320661,1495
32914,319970,7342
6571,319769,54580
8527,319531,3515
6936,319343,10719
8361,319262,435
7147,319061,587
38499,318997,24019
7379,318974,10733
32596,318649,7364
8861,318627,1577
8873,318462,1653
6591,318411,8094
7137,318374,10744
6493,318283,17813
6772,318202,5168
7358,318049,142168
5686,318034,16646
45186,317919,956
7156,317910,12698
7349,317842,49689
6378,317740,9654
8961,317705,9806
6872,317676,11059
7324,317648,2023
6338,317303,10708
6016,317248,598
45517,317219,920
8969,317198,9801
31700,317132,17880
8636,316654,558
6887,316465,13920
7164,316396,10601
6617,316356,2055
6268,316188,25461
7158,315983,11093
7257,315824,12634
6953,315733,470
6373,315327,310
27611,314979,206216
5820,314725,30192
6892,314676,30141
6592,314630,26195
7258,314498,13505
6770,314412,20
6213,314353,9567
6942,314331,508
5448,314166,17710
6624,313911,10923
5957,313737,2642
6898,313670,1376
6879,313542,11329
5672,313487,12600
6862,313443,2116
5818,313196,542
27604,312843,12720
6884,312549,10629
6951,312528,10588
7315,312329,8842
140745,312297,19828
38038,312004,533
6881,311648,1550
6286,311519,7294
6541,311429,8698
6042,311320,9082
6297,311289,8326
6947,311113,8619
6322,310910,10743
5669,310793,1430
8779,310778,14652
27592,310775,4689
6296,310281,13370
6760,310154,36791
7265,309987,1278
5994,309912,29339
6768,309820,5653
6323,309698,2832
6058,309593,9358
6367,309530,10720
5506,309377,9573
6341,308878,22958
6679,308808,19433
8970,308644,866
6062,308514,21189
6598,308508,15292
5458,308506,21972
5819,308411,36584
6927,308383,10922
8019,308379,12205
5609,308208,10550
49280,308055,10741
6957,307987,10147
5954,307901,1429
5881,307479,2103
8907,307453,10555
7096,307385,30140
33592,307213,25649
6400,307197,51391
7266,307109,18841
6332,306841,18736
6596,306734,9499
6888,306047,4256
6006,305711,12090
6212,305669,10678
5462,305396,17043
6503,305357,9471
6287,305224,9506
6620,305206,2771
6703,304711,9616
7154,304415,11820
8368,304141,673
8070,304126,316
6375,304081,30055
5941,303933,13497
6707,303816,11547
5572,303714,10611
6063,303361,10894
5483,303353,29047
6188,302886,11635
6162,302674,1956
5942,302640,11852
27555,302585,13984
39421,302297,15276
6211,301978,14633
6299,301727,11516
6695,301470,11351
6339,301414,22016
7323,301357,338
6552,301199,3472
6154,301181,26454
140761,300996,29063
6959,300556,9562
5524,300532,9266
6156,300471,6038
6291,300140,12093
7366,300051,9541
7090,299977,79
6587,299930,8046
5991,299658,1574
6159,299458,13132
27544,299213,30839
7374,299172,13700
5792,299117,13441
5947,298856,21868
7139,298845,10511
6264,298814,9341
5416,298798,18408
5680,298744,14112
6215,298408,13819
5629,298388,15173
6385,298228,1088
5810,298203,65
8360,298148,809
5679,298130,565
5812,297884,10712
8537,297753,11572
8369,297284,16617
5803,297181,8427
5815,297162,10167
7456,296915,30125
8371,296572,2789
5685,296166,30309
7235,296042,9696
5507,295701,7451
6379,295700,9902
5083,295552,74692
5501,295427,13908
5816,295297,672
6012,295289,9582
5556,295254,9544
5875,295238,32625
5481,295178,818
40826,294870,1833
5874,293815,10426
27523,293715,11178
5574,293662,4108
54648,293564,5174
30816,293508,9833
5072,293416,9606
6963,293088,30068
7459,293007,8440
55805,292963,7972
5666,292644,1809
5607,292542,19460
6059,292506,1647
6163,291579,12112
5675,291502,12779
6713,291350,33320
5134,291341,9991
6008,291172,35172
7248,290879,27329
6214,290673,979
5534,290662,26895
6003,290538,4912
6333,290334,36658
4895,290332,13408
5909,290329,4241
5172,290212,15186
5993,290210,13560
5621,290095,10771
30825,290002,693
6187,289992,11615
7254,289879,1954
5900,289848,9932
5630,289765,9533
5460,289408,59387
6502,289043,170
5784,288477,9645
7773,288439,16876
31903,288330,19765
6686,288045,10610
6157,287978,9480
7841,287839,192936
5504,287717,9488
5878,287467,64
8790,286921,23750
6266,286788,10735
6534,286716,1927
6506,286635,9581
6218,286499,455
5788,286261,12454
6773,286244,9662
5447,286179,57022
5256,286162,39541
6618,286112,11770
5502,286106,2675
6337,285861,15394
6709,285823,1428
5015,285742,1365
69685,285627,24232
6250,285531,6171
27482,285492,437
6249,285462,9557
5417,285441,13245
7827,284978,10133
27478,284837,9298
31724,284674,27202
6690,284491,38874
5220,284490,5851
6757,284034,24488
6370,283900,1555
95740,283856,276165
5613,283832,1958
5832,283644,29229
5883,283632,16028
5873,283530,17187
4967,283509,8342
4977,283431,28171
5880,283160,15074
5668,283139,10994
5283,283111,11452
5667,283084,13768
75349,283043,12718
5564,283026,20616
6223,283003,12079
5224,282864,38880
4961,282856,50562
5422,282768,52258
5324,282687,16643
6776,282674,19666
6040,282209,10727
5958,282120,14317
6279,281820,6016
6368,281724,51230
6755,281686,9707
5048,281373,11888
5628,281364,2110
5066,281358,10229
5531,281322,15070
4976,280778,11889
5577,280760,9685
6060,280720,9027
5013,280707,5279
5809,280665,9280
5833,280609,11880
5449,280590,2022
5632,280491,4107
5414,280486,3132
33380,280381,63066
5612,280380,9039
5109,280030,16690
110781,279967,12242
5255,279781,6020
5415,279778,9583
5401,279493,12277
6185,279331,4911
4875,279286,34043
5505,279113,9962
6186,279111,16072
62336,279077,225130
5348,278823,9689
68536,278736,30416
6197,278731,9613
5388,278504,320
5380,278500,9026
4989,278488,8386
5387,278435,1957
5170,278295,13950
7372,277941,10544
5152,277434,10590
4974,277371,11397
5313,277296,9334
5014,277027,10950
7371,276919,553
5663,276816,12590
5377,276751,245
31413,276617,273
5444,275847,11544
4888,275719,23949
5562,275688,26056
8973,275491,140
5325,275309,1282
6283,275277,11299
27441,275230,919
8795,275083,23305
5106,275022,17130
5617,274812,11013
5992,274558,590
8964,274407,47959
5508,274309,2750
6550,274166,9486
5516,274117,6173
5025,273923,11857
4822,273799,34549
8963,273689,12777
4451,273300,25985
5271,273048,41756
5673,272338,8051
5959,272207,11022
4874,272152,167
8574,272045,21386
4866,272020,2100
6014,271668,11078
40817,271461,24625
27423,271383,40096
5478,271367,8869
135266,271271,29742
5879,271263,13376
5636,271259,9260
4387,271027,2140
5069,270933,68149
8859,270846,31117
5787,270707,13440
4965,270259,31064
5028,269746,24166
5466,269499,14651
27416,269389,10978
6219,269347,10632
5575,269329,55903
4994,268995,11086
4995,268978,453
5171,268695,2135
5391,268690,17734
4990,268397,12589
5218,268380,425
5535,268219,60608
5902,268126,2757
5419,267913,9637
42013,267891,9927
4887,267804,10796
5479,267626,8665
6790,267287,10881
5677,267248,15992
40226,267116,16231
4901,266987,1535
6207,266971,21801
4701,266915,5175
4241,266860,10991
6874,266697,24
6377,266543,12
6763,266489,7288
5265,266452,9275
27410,266425,12900
5297,266391,35080
7022,266308,3176
5503,265930,12308
5573,265808,12770
5095,265713,27593
4979,265666,9428
5267,265662,14635
5528,265459,9357
5065,265349,2637
5135,265343,480
5092,265298,11870
7346,265208,10591
6056,265116,44164
4899,265087,11469
5010,265086,855
4639,265029,11467
5312,264935,11892
4880,264796,11457
5222,264761,15647
5294,264616,12149
4783,264578,32567
5293,264472,1537
5989,264464,640
6263,264395,10782
6252,264150,11523
4763,263957,106230
5829,263734,34341
6384,263671,39125
4744,263488,8922
139620,263438,81549
5258,262432,18292
5901,262396,13369
4725,261983,10972
4734,261392,2294
4968,261066,55479
27397,260991,2440
4814,260866,12103
6706,260414,31094
3945,259974,20455
4975,259711,1903
7846,259685,10829
5299,259446,8346
4978,259393,9523
51077,259324,1250
5127,259288,10052
3890,259207,137236
137403,259017,102016
7843,258760,1583
4732,258470,9683
5418,258463,2501
5450,258273,50035
5530,258153,9296
5876,258068,8198
5266,258000,4547
5282,257756,11560
6013,257568,10628
5945,257360,2755
4388,257106,4248
6595,257076,9257
5464,257044,4147
4733,256524,2779
5620,256415,11529
4304,256408,14268
4890,256380,9889
5527,256276,30072
5223,256259,25110
4902,256009,1433
4371,255819,16161
4340,255798,11090
4743,255653,15104
161944,255313,159550
4252,255094,13898
5269,254686,1791
5477,254455,1364
4345,254099,26475
5296,253867,11812
5944,253754,201
5463,253556,6278
5995,253474,423
4718,252866,2770
6329,252684,15098
4889,252503,11088
4815,252501,11313
5682,252480,15192
5446,252444,9555
5943,252076,7303
8946,252028,15566
3851,251739,38548
6290,251736,2662
27376,251447,3577
6806,251433,49291
5108,251160,8470
4731,251141,125707
6155,251127,9919
5107,251114,10592
4343,251075,9397
4166,251031,19513
27373,250934,20536
4766,250809,44321
5364,250797,2251
4162,250720,39180
4728,250687,9896
4447,250494,8835
27369,250440,44756
4723,250323,24936
5264,250305,15028
5608,250258,575
4372,250224,10691
4722,250202,21055
5074,250081,16550
6342,250067,15850
4885,249478,11456
3967,249462,71
4390,249380,3134
5985,249371,4435
70488,249248,99657
4769,248912,58062
4642,248845,13403
95858,248808,13930
5009,248667,8489
5110,247745,39939
4700,247638,9880
5319,247586,18079
5443,247444,35696
4903,247425,1999
4237,247380,44379
5379,247199,4012
4021,247196,5001
4233,246989,10646
5094,246894,11535
5525,246772,3640
4384,246765,55551
5633,246677,10575
136447,246645,34513
140265,246643,25161
136445,246641,34509
6710,246592,17906
4878,246578,141
4756,246544,11370
4774,246464,2185
5872,246460,36669
5285,246134,35944
7282,245943,76176
4818,245891,45864
5064,245844,11362
6294,245803,11817
4235,245712,55
4247,245686,10956
4876,245674,9378
5225,245574,1391
5420,245562,12100
4851,245501,102933
5618,245429,129
4453,245280,24977
4389,245238,17612
5615,245171,68569
4266,245120,12484
4897,245115,17731
4231,244970,12658
27351,244870,11366
5425,244479,15813
4334,244316,25538
4344,244244,9705
4721,244000,13496
65665,243951,125705
4271,243889,38047
5051,243862,112
5151,243736,2752
7572,243664,26976
4649,243655,2171
8730,243609,1783
5480,243585,10996
8131,243508,210937
4381,243493,11444
4246,243155,634
8575,243135,24908
4881,243133,10778
4873,243017,9081
4143,242998,10984
6934,242653,605
4765,242587,18734
27338,242527,467
4224,242445,10877
4015,242423,8859
4450,242193,9517
5363,241760,10985
57038,241663,60141
4896,241527,671
4014,241303,392
8833,241025,11632
4273,240913,4973
27334,240912,62529
5080,240900,20009
4823,240890,9778
4963,240772,161
4255,240515,13166
5611,240510,9093
5047,240468,11891
4368,240462,10808
66317,240425,70089
43333,240200,7509
4782,239986,31016
4229,239949,20309
4149,239948,10878
27329,239894,17208
4386,239395,10992
5365,239234,2894
4053,238948,18828
5421,238924,16857
84844,238883,20993
65552,238552,10596
5128,238546,11979
5903,238380,7299
4727,238112,1722
6344,237993,10989
4056,237572,5955
4644,237539,552
5026,237534,6312
4234,236784,2575
27322,236576,49671
4161,236493,6073
4171,236447,95682
3865,236388,23618
4248,236348,19366
3539,236216,27745
6300,236027,10180
3880,236008,161687
5329,235737,11468
32743,235712,9674
5558,235553,57351
7932,235327,14273
27317,235198,11075
3852,234853,20438
4736,234829,26602
4898,234354,20794
4347,234288,29937
6365,234215,604
3885,234137,25128
4964,233841,43774
3859,233687,15665
5093,233469,9884
4159,233142,12138
4369,232500,9799
5517,232083,10305
4153,231775,16300
4254,231402,9290
4155,230838,1921
4720,230600,1933
3989,230591,34045
3968,230030,1636
4366,230011,10865
4772,229340,22617
3973,229260,11531
4383,228786,60670
3998,228750,11983
4996,228687,18939
70751,228528,164741
4735,228333,10016
4375,228242,21488
5678,227984,1613
4232,227538,10054
4448,227445,11371
4452,227005,15745
5315,226935,35694
4305,225071,5852
4391,224578,34899
3969,223897,10647
4026,223530,25660
4640,222851,327
3914,222850,22597
4737,221799,37920
4724,221559,80070
98795,221300,142051
4770,221218,2176
8142,221111,11315
4251,221073,9519
4239,221027,4133
3303,221023,79515
5071,220627,35650
5949,220580,10856
4173,220157,49929
3571,220100,36234
3287,220099,15655
4844,219965,3172
3975,219952,10783
3784,219854,4244
5298,219822,441
4020,219699,2046
4030,219653,10577
8699,219636,259389
5075,219405,13915
4023,218967,5994
4699,218922,2057
33296,218864,13163
3911,218839,13785
4052,218817,9989
6243,218553,9669
4035,218378,44853
140741,218298,41636
3327,218043,14271
3994,217869,9741
3511,217756,20697
3616,217630,10642
5956,217505,3131
4077,216800,47943
4151,216787,10697
3891,216772,9995
5146,216651,15999
6641,216625,30970
3986,216216,8452
4223,215750,853
3943,215545,24664
3787,215369,1050
3617,215129,9285
7541,214388,10035
3992,213847,10867
3955,213790,16888
108979,213338,314040
3990,213203,16340
4310,213149,676
4148,212985,9740
3790,212974,23655
4300,212826,37691
4342,212815,21056
4370,212720,644
27266,212712,844
65133,212579,194113
4169,212380,17203
4025,212346,1493
3948,212338,1597
121113,212235,4226
56169,211933,13483
4973,211915,194
5323,211443,11470
3913,211219,15752
3991,211181,10481
3916,210945,10637
108873,210843,44516
4312,210727,26813
3902,210717,170767
3594,210616,10560
7343,210389,37044
5808,210382,13526
7038,210358,20067
3799,210234,12599
3915,210075,19348
6820,210070,9871
3863,209958,8843
65638,209919,221861
4069,209475,2018
27255,209463,43423
3289,209189,36210
4270,209163,1734
4226,209144,77
44245,209095,18011
7976,209077,7090
5073,208990,11447
3946,208988,10461
4302,208911,10613
3952,208874,6521
66544,208629,18884
3188,208261,41276
4738,208196,22230
27253,208185,15653
4011,208092,107
3646,208003,9600
7753,207805,26133
27251,207275,110147
4018,207201,3981
4849,206963,25641
4740,206926,13966
6369,206762,23423
48774,206634,9693
3909,206420,14629
4821,206314,10866
4054,206275,9816
4236,206187,65075
4225,205873,5257
3800,205735,33828
3820,205461,16110
3953,205271,10763
3146,205000,10402
3882,204946,1588
3855,204709,46991
5153,204700,40723
3895,204626,10685
3743,204175,10571
4267,203755,2144
4380,203632,9301
3983,203230,14295
4741,203166,742
4378,203119,11826
3980,203019,11978
4308,203009,824
3896,202677,1619
3951,202641,63956
4757,202470,12508
3454,202402,16222
3241,201840,14521
3002,200849,8672
4024,200720,25520
3825,200550,6282
3794,200530,44490
2974,200469,10496
58295,200465,8848
4761,200427,34714
132952,200087,31524
3010,200071,11489
4867,200027,11091
3981,199753,8870
3554,199725,14736
8012,199683,4291
6885,199626,10944
4886,198781,585
3565,198021,10564
3900,197384,46119
3180,196857,20761
4816,196229,9398
3618,196216,10569
8485,196069,8341
3177,195945,10471
3453,195778,13539
3409,195714,9532
128846,195691,21585
3408,195685,462
3831,195234,2360
2894,194314,171982
4055,194218,20637
8157,193253,823
3976,192949,47302
3908,192731,12212
8093,192657,10355
3484,192614,11478
3182,192335,28216
2964,192194,42881
4141,192111,24940
4168,192071,10050
3534,191754,10468
3861,191397,10393
3456,191043,17078
3999,190865,11678
3054,190641,10228
4027,190590,134
4142,190524,37302
3997,190374,11849
3996,190332,146
3301,190138,2069
4036,189998,10873
3116,189744,125520
3566,189584,15723
8130,189553,45042
4454,188913,36107
2809,188863,15122
3581,188674,11129
3864,188640,10643
5081,188453,2084
3746,188030,31023
7786,187859,28030
2566,187819,16508
5254,187738,36586
3892,187696,1698
3753,187393,2024
3717,187078,9679
3225,186975,10472
3987,186894,10862
135264,186726,34766
4068,186589,16723
3827,186566,5551
2677,186508,11779
3747,186253,25636
3510,186151,10559
3324,186045,25166
2710,185937,2667
7502,185906,191903
3979,185431,9678
2995,185371,11377
3593,185183,5491
3083,185125,99
3317,185014,11004
3286,184907,15489
3624,184894,8584
3316,184858,2155
4745,184791,11065
2689,184510,68426
27193,183869,2332
4299,183790,9476
4017,183659,12509
6281,183649,1817
3354,183523,2067
3752,183505,2123
3515,183503,49721
3156,182789,2277
3903,182508,77332
3719,182295,51333
3298,181984,14181
3897,181875,786
4034,181865,1900
6537,181852,296
3905,181836,29015
8129,181810,51182
3609,181786,113279
4719,181739,12610
2824,181733,113273
5445,181689,180
27186,181627,21348
4019,181536,711
3357,181530,28463
2860,181316,11001
3007,181288,14242
3326,181151,10416
3567,180837,19600
8117,180748,250
4771,180734,20857
68099,180443,128857
3949,180093,641
3993,180073,10876
5523,180052,11692
4167,179626,2749
3786,179116,20770
5625,179098,31005
3718,179074,24587
2845,178988,40879
6242,178868,2671
3079,178737,10399
4073,178642,18856
3755,177971,2133
27178,177858,3716
3175,177789,926
4156,177650,44412
61013,177507,1661
3553,176783,18041
2807,176269,10366
2930,176093,56235
3160,175880,334
3785,175142,4247
3178,174856,10400
2494,174852,20595
3824,174480,10641
3183,174268,36773
140743,173906,19654
4446,173840,2114
3858,173716,14195
51372,173714,26598
2979,172627,14484
3578,172495,98
3186,172493,3558
3125,172396,20024
70418,172348,54982
80599,172202,59572
6548,172156,8961
3823,171865,32640
2908,171804,226
5605,171685,29698
3893,171580,10480
3536,171433,4967
2719,171363,11618
3598,171359,10688
3276,171356,29076
3003,170705,8056
3950,170691,10687
7915,170544,10686
3988,170016,8871
68945,169880,21832
27156,169858,18491
2858,169547,14
3192,169302,48233
2774,168987,18212
3795,168794,47585
5955,168786,13435
3910,168629,16
2975,168501,16162
2766,168449,67323
2887,168172,32305
8581,168122,3293
2907,167427,13824
2762,167404,745
5952,167261,121
7153,167260,122
3579,167203,21311
7373,167190,1487
8629,167059,23522
126106,167030,53285
2996,166943,26149
4848,166924,1018
2966,166896,404
5389,166813,9023
3155,166485,1439
2359,166396,10162
4158,166276,23685
2629,166252,31342
3538,166175,10557
6536,165982,14411
3452,165929,2085
2913,165874,17198
3078,165859,27141
2912,165854,10388
6902,165832,20312
3328,165798,4816
3055,165773,47692
2772,165710,9781
3509,165643,38809
100306,165623,18912
2386,165494,37536
152844,165473,104548
2624,165078,17962
3157,164912,10137
3320,164756,139
4238,164334,2043
3077,164312,20565
43351,164292,24269
3906,164212,10562
5400,164184,4614
2841,164181,11601
2888,164114,14429
2829,164108,37718
2682,164085,62676
3826,164052,9383
2976,163988,8649
2487,163984,47139
3857,163983,10391
3285,163978,1907
4445,163862,82623
2706,163651,2105
2835,163579,2162
2724,163187,4806
4638,163025,331
3299,162983,10385
2607,162973,24584
3883,162903,287821
3158,162866,10387
2725,162830,33430
3721,162711,31610
2721,162710,1812
2702,162677,10279
3081,162661,2668
3744,162650,479
7809,162625,49320
2891,162360,24066
3568,162348,125537
4641,162346,1548
4022,162222,8358
4076,162024,83500
6216,161860,1591
3886,161216,18153
2714,161100,16158
3798,161081,2655
3118,161023,55123
2961,160916,12220
2485,160862,10314
3513,160797,10479
3540,160644,19214
3128,160513,54933
3956,160484,10383
2559,160429,47288
4960,160403,81442
2812,160401,22314
5046,160399,4965
2885,160338,60994
2828,160236,17709
3977,160127,4327
3879,160009,11398
2545,159696,84586
2886,159421,16112
3783,159382,12706
7162,159365,2289
4958,159273,8007
3302,159272,61416
99669,159241,31022
3556,159097,1443
2700,158983,9473
2709,158811,10208
27109,158714,2487
3564,158622,889
3318,158583,25212
3129,158371,9684
5316,157583,10491
2718,157503,10490
2839,157183,49184
3001,157075,46286
2557,157016,1567
2906,156934,12618
2810,156887,10494
3325,156841,1831
3189,156812,17908
2673,156794,24858
3829,156757,43079
3008,156729,16129
3240,156639,20468
3575,156460,31978
3596,156323,19419
7125,156096,51145
126006,156031,81294
2389,155975,11252
2500,155776,18892
2339,155753,17037
7738,155713,44807
3115,155711,31582
2611,155388,28519
159462,155350,26677
2763,155267,913
2579,154506,11660
3626,154443,11332
3569,154421,452
2360,154420,309
3580,153464,47724
8604,152930,2330
102217,152183,25117
2502,151804,1542
2581,151738,11355
2481,151691,8129
2844,151582,21719
3163,151568,46435
3053,151137,10047
2442,150915,46992
7034,150662,11634
2881,150377,10398
1901,150290,416437
2323,150230,32326
3145,150216,32274
2630,149723,44297
3051,149691,21349
4031,149624,21355
3537,149367,31776
2722,149261,8914
2482,149151,1618
118890,148668,34505
130522,147926,20377
2572,147800,4951
2318,147612,10683
2390,147004,8545
3978,146984,4958
3481,146882,243
3173,146838,9563
3113,146675,9946
7810,146455,10916
27075,146402,11508
2279,146336,9877
4367,146316,1995
4033,146309,11973
7811,146247,10921
5684,145937,21925
2491,145893,16172
2443,145734,825
3005,145681,9481
2683,145660,817
3179,145653,10397
2840,145531,10307
3720,145503,17771
5349,145487,557
5059,145046,57976
3889,144964,12211
2548,144814,7341
3281,144801,113096
3127,144715,13787
2978,144640,10563
2438,144546,140897
3821,144528,12107
2832,144286,30964
2688,144214,2275
3822,144201,10401
2998,144178,108346
2759,144168,16406
2315,144120,11932
3275,144117,8374
3535,144084,1359
5137,143861,18984
2589,143261,114719
3082,143145,36643
3355,142688,622
2694,142342,9032
108090,142250,39148
95147,142249,39145
96004,142247,39324
95965,142245,39323
107999,142244,39102
95963,142243,39108
95499,142242,34433
95165,142240,39100
95473,142237,39103
95782,142236,39107
80083,142235,28609
95780,142234,39106
95182,142233,39101
96007,142232,18095
2434,142231,125582
2977,142201,31306
2540,142192,9455
7842,142032,876
1865,141986,76330
3150,141974,42739
3555,141926,3536
4268,141907,24113
3239,141399,75531
2720,141369,332
2392,141109,9745
2681,141105,13533
2558,141098,1641
2357,140888,666
2152,140796,21661
1922,140688,102304
2883,140397,24071
7110,140384,27425
2622,140379,10210
3006,140352,9008
1796,140282,36943
2672,139809,1090
2447,139699,14709
2561,139668,10354
4776,139654,2034
2305,139615,37532
2497,139462,10207
2713,139414,9825
8453,139388,44388
1897,139362,37636
2580,139239,9430
2541,139134,796
2492,138987,111794
2769,138946,19457
2610,138874,4154
3483,138749,10501
1921,138704,473
3839,138703,16146
3860,138681,45905
1856,138563,13907
6873,138524,11775
2606,138510,6552
2775,138487,13817
7625,138467,58467
2626,138414,4927
2827,138304,2900
2486,138279,125548
2396,138097,1934
2959,137523,550
2605,137494,1844
2708,137439,10239
2029,137386,17539
2707,137363,1073
2504,137338,15256
2590,136244,10209
3190,134983,10384
3300,134847,2787
3901,134630,18074
2026,134619,9424
2889,134618,15198
2505,134273,8224
3117,134154,22267
3176,134119,1213
3273,134084,4234
2354,134067,14444
2893,134033,10381
2334,133952,9882
2428,133751,9276
36289,133385,9564
2585,133363,1414
5882,133240,9016
2596,133189,6396
4643,133152,869
2892,133122,21430
2571,133093,603
2806,133046,10342
3563,132910,9456
2445,132512,15556
2501,132477,13466
3665,132451,26959
2723,132347,9824
4265,132245,10477
2060,131857,14013
3754,131704,17711
2549,131646,10350
1886,131436,40505
95654,131409,13929
2567,131369,11374
2770,131325,11353
72647,131149,88276
2692,130827,104
3615,130623,10567
4459,130445,13795
3854,130444,2211
2805,130121,10154
2338,130018,3600
2884,129884,62994
1923,129387,544
2560,129332,10212
2431,129290,10312
2574,129280,8970
2761,129167,10386
63239,128996,42884
2424,128853,9489
2395,128445,11545
2231,128442,10220
2676,128278,12117
2493,128133,9524
4208,127952,125099
1895,127723,15037
2440,127722,36136
2336,127536,4518
27032,127357,8697
3457,127349,37722
2864,127296,35122
1903,126938,51955
2861,126916,10390
2599,126886,9451
2674,126859,15059
2837,126810,40694
45172,126765,1557
2282,126604,11855
71810,126388,3513
1910,126344,12655
2678,126261,41730
2583,126250,9465
4306,126029,808
2836,125971,14578
3174,125664,1850
2594,125659,1902
1806,125454,36568
2671,125439,509
5229,125209,19797
4228,125022,10833
27022,124901,9812
2236,124879,22796
2325,124819,8675
1840,124718,9469
2166,124595,10278
3148,124315,1715
2496,124298,11622
1827,124295,1774
2387,124198,10029
1816,124179,32456
2063,124115,98505
1919,123987,35680
2587,123964,6522
4645,123948,36095
27020,123865,14533
2232,123755,431
2190,123324,46702
2506,123209,18417
2539,122933,9535
2569,122906,125123
1920,122718,11551
2278,122690,8195
2307,122642,134368
2690,122541,24137
1904,122529,37410
3512,122459,2621
1918,122151,944
7812,121804,10941
33493,121766,1895
5378,121765,1894
5737,121262,15902
5736,121261,15901
37729,121164,3933
4016,120917,11688
2628,120915,1893
3745,120913,7450
5459,120912,608
3159,120910,49948
2600,120907,1946
1845,120906,16148
3793,120903,36657
1909,120902,846
2170,120901,9417
2701,120891,8487
1805,120890,617
2297,120889,12159
1777,120888,11003
1747,120885,586
2337,120879,1808
2715,120878,133575
2328,120877,9945
1792,120873,11808
3181,120866,12524
2620,120865,25232
2427,120863,8741
2436,120857,10368
2687,120855,37135
2393,120844,200
1862,120841,10216
1864,120838,24560
2597,120836,39964
2276,120835,72987
3185,120834,10219
2126,120832,8688
2155,120831,14662
1894,120828,6068
5016,120824,6440
2295,120823,28134
1746,120820,12538
2028,120815,857
2128,120813,16155
2273,120812,2109
5219,120804,1576
2686,120802,14283
1881,120800,18937
2598,120797,12596
2394,120794,9837
2316,120791,6435
2321,120789,2657
2271,120788,22318
1892,120787,1965
2490,120784,2112
2059,120783,9820
1783,120782,30949
1912,120780,1389
1885,120777,9844
2272,120776,53113
1837,120773,27472
1821,120772,17127
2296,120770,9429
1804,120769,42807
2058,120768,9631
1839,120765,47881
2498,120764,9849
1907,120762,10674
2568,120757,16379
3623,120755,955
4146,120753,318
2429,120751,9822
1833,120749,8838
2006,120746,9342
1801,120744,9313
1863,120742,9771
2027,120741,9835
1831,120738,2157
4993,120737,120
2542,120735,100
2691,120731,10376
1836,120728,16980
1855,120725,31220
1854,120723,15513
2331,120722,46889
2882,120716,2290
27005,120714,19846
7649,120711,10940
2446,120710,28902
2767,120709,91076
2425,120706,16885
2154,120703,33644
2306,120701,9713
2441,120699,1363
1752,120696,11258
2107,120694,11675
1753,120693,9490
3147,120689,497
2062,120687,96196
2432,120686,9441
1882,120685,929
2333,120684,3033
2479,120683,45712
4865,120681,768
2631,120680,95627
5791,120679,1360
1744,120670,41417
1884,120669,1878
34150,120667,9738
2712,120663,345
3238,120662,18681
1797,120661,21736
2353,120660,9798
2627,120659,122190
2826,120657,1911
3052,120655,1832
2195,120654,14577
1876,120647,8656
2546,120646,30943
1822,120645,40688
1807,120642,37272
2433,120633,9422
1835,120632,795
2125,120631,9454
3751,120630,7443
2355,120623,9487
2771,120620,17707
2507,120618,12479
2617,120616,564
2570,120613,28029
2167,120611,36647
1866,120609,9448
2314,120603,39437
2997,120601,492
1826,120598,17644
3004,120596,2020
2384,120595,9447
1917,120591,95
2294,120587,8916
2329,120586,73
2188,120577,3682
2168,120576,17915
27002,120570,30983
1652,120539,62422
5662,120536,15313
2356,120533,9466
1878,120531,58680
1657,120529,251481
1623,120524,10351
1728,120521,25994
1683,120520,45609
2437,120514,11365
1582,120512,38225
1812,120510,32911
1670,120490,14905
2335,120484,10663
1689,120483,9414
1525,120479,49478
1750,120478,54007
1515,120461,10357
2448,120458,9423
2575,120449,9840
1461,120434,11419
1430,120414,85242
1633,120402,55306
1891,120401,40961
1627,120399,10155
1539,120394,15321
1427,120390,34314
1495,120389,6499
1523,120383,31017
1682,120382,37165
1550,120373,17770
2693,120370,15800
1508,120366,31465
3114,120363,863
1458,120357,61563
1722,120347,714
1721,120338,597
2391,120324,10223
1624,120323,66588
1914,120321,20862
1463,120318,25796
1460,120317,20735
1669,120275,34838
2573,120274,65749
1859,120265,30020
5515,120263,34070
1719,120255,10217
1799,120241,10668
1454,120238,28059
1819,120219,62695
1874,120211,39467
1599,120207,8854
4029,120202,21991
1676,120201,563
1613,120197,108401
1636,120192,36434
1532,120190,60082
2890,120188,6415
1760,120185,6116
1779,120184,10153
1556,120179,1639
1591,120177,10336
1834,120176,29193
1621,120169,29461
2322,120157,9425
1480,120152,9311
